Duration,Impressions,Clicks,Leads,Conversions,Revenue,Acquisition_Cost,ROI,Engagement_Score,Month,DayOfWeek,Num_Channels,Campaign_Type_Influencer,Campaign_Type_Paid Ads,Campaign_Type_SEO,Campaign_Type_Social Media,Target_Audience_Premium Shoppers,Target_Audience_Tier 2 City Customers,Target_Audience_Working Women,Target_Audience_Youth,Language_English,Language_Hindi,Language_Tamil,Customer_Segment_Premium Shoppers,Customer_Segment_Tier 2 City Customers,Customer_Segment_Working Women,Customer_Segment_Youth
14,63461,1321,748,494,186732,499.56,-0.24,4.04,4,5,3,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
21,98384,13210,3339,1900,1003200,147.05,2.59,18.75,2,0,3,False,True,False,False,False,False,True,False,False,False,False,False,True,False,False
13,73082,2876,1648,1153,726390,142.95,3.41,7.77,9,0,1,False,True,False,False,False,False,False,False,False,False,True,False,False,False,True
17,17785,1035,373,284,59072,258.37,-0.19,9.51,4,6,1,False,False,False,True,True,False,False,False,False,False,False,False,True,False,False
19,58685,7497,3204,1036,384356,171.2,1.17,20.0,7,0,2,False,True,False,False,False,False,False,True,False,False,False,True,False,False,False
23,69000,7302,2144,1012,713460,216.59,2.25,15.16,7,2,2,False,False,False,True,False,False,False,False,False,True,False,False,True,False,False
9,99825,11114,2938,1557,326970,119.84,0.75,15.64,11,4,1,False,True,False,False,False,True,False,False,False,False,False,True,False,False,False
8,71554,1805,579,460,315100,448.44,0.53,3.97,2,5,1,False,False,False,True,False,False,True,False,False,False,False,True,False,False,False
16,51553,1928,775,394,171390,672.55,-0.35,6.01,1,2,2,False,False,False,True,True,False,False,False,False,True,False,False,False,True,False
16,33617,715,218,140,82600,521.24,0.13,3.19,9,4,1,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False
12,58254,7884,2976,2182,1228466,61.71,8.12,22.39,9,6,1,False,True,False,False,True,False,False,False,False,False,False,True,False,False,False
14,12744,682,143,74,41292,1510.23,-0.63,7.05,10,5,1,False,False,True,False,True,False,False,False,False,False,False,False,False,True,False
24,28660,1539,351,120,40200,1644.33,-0.8,7.01,2,1,3,True,False,False,False,False,True,False,False,False,False,False,False,False,False,True
29,59513,2927,1025,382,245244,352.34,0.82,7.28,7,0,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
18,17469,1027,357,193,119081,845.55,-0.27,9.03,5,5,2,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
13,44442,5786,1313,784,164640,87.93,1.39,17.74,9,6,3,True,False,False,False,False,True,False,False,False,False,False,True,False,False,False
11,73140,4538,1670,1298,447810,89.19,2.87,10.26,9,4,2,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False
14,76252,10884,3263,1005,454260,195.78,1.31,19.87,7,2,3,True,False,False,False,False,False,True,False,False,False,False,True,False,False,False
30,99718,14868,8876,4926,2827524,12.27,45.77,28.75,10,3,3,False,False,True,False,False,True,False,False,True,False,False,False,False,False,False
22,37252,796,167,129,69531,1806.61,-0.7,2.93,11,2,3,False,False,False,True,False,False,True,False,False,False,False,False,False,False,True
18,51202,3810,1914,709,220499,378.23,-0.18,12.56,5,3,1,True,False,False,False,False,False,False,False,False,True,False,False,False,True,False
24,48529,6866,3599,2478,666582,60.44,3.45,26.67,8,4,3,True,False,False,False,False,False,False,True,False,False,True,False,False,False,True
13,19531,2269,982,371,285670,216.17,2.56,18.54,8,2,1,False,False,False,True,False,False,False,True,True,False,False,False,False,False,False
29,99935,3194,788,424,114056,309.29,-0.13,4.41,12,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,True
9,94001,12169,3150,967,703009,123.04,4.91,17.33,9,2,1,False,False,False,True,False,False,False,False,False,True,False,True,False,False,False
28,24636,2511,1460,1064,677768,278.38,1.29,20.44,7,3,2,True,False,False,False,False,False,False,True,True,False,False,False,False,True,False
6,55021,6860,3744,1344,1024128,124.11,5.14,21.72,2,5,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8,61797,7760,3214,1122,866184,160.33,3.82,19.57,11,6,3,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False
26,37899,2425,595,227,140740,802.49,-0.23,8.57,2,0,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,False
5,84881,8195,3269,1135,676460,145.98,3.08,14.84,6,1,3,False,False,False,True,True,False,False,False,True,False,False,False,False,False,False
21,64992,6273,2897,1523,388365,86.54,1.95,16.45,7,0,2,False,True,False,False,False,False,False,False,True,False,False,False,False,True,False
25,84708,3733,1601,1059,321936,55.26,4.5,7.55,5,6,2,False,True,False,False,False,False,False,True,False,False,True,False,False,True,False
30,28592,3655,1453,842,261020,293.65,0.06,20.81,12,3,1,False,False,False,True,False,False,False,False,False,False,True,False,False,True,False
20,56474,1315,761,475,162450,350.97,-0.03,4.52,11,6,1,False,True,False,False,False,False,True,False,False,False,True,True,False,False,False
7,70498,8059,3823,2157,832602,68.68,4.62,19.91,2,0,3,False,False,False,True,True,False,False,False,False,False,True,False,False,False,False
19,14170,1123,228,100,52200,1278.38,-0.59,10.24,8,2,2,False,False,False,False,False,False,False,False,False,False,True,False,True,False,False
30,35819,2513,1247,544,111520,324.24,-0.37,12.02,1,0,2,False,False,False,True,True,False,False,False,False,False,False,True,False,False,False
12,44138,5531,1679,562,159046,399.45,-0.29,17.61,8,5,2,False,True,False,False,False,False,True,False,False,False,True,False,False,False,True
11,60321,2514,527,339,213231,279.59,1.25,5.6,2,2,3,False,True,False,False,False,False,True,False,False,True,False,False,False,False,False
6,51089,2937,1760,1348,624124,94.97,3.88,11.83,9,0,3,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
6,74805,9095,2883,1924,463684,50.52,3.77,18.58,2,2,1,True,False,False,False,True,False,False,False,False,False,False,True,False,False,False
18,35779,5225,2594,856,259368,194.53,0.56,24.25,6,5,2,True,False,False,False,False,False,False,True,False,False,True,False,False,True,False
23,17685,1263,539,409,116974,280.19,0.02,12.5,9,0,2,True,False,False,False,False,False,False,True,True,False,False,True,False,False,False
25,33664,2820,1491,1113,459669,57.37,6.2,16.11,4,4,1,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
6,49634,1540,351,122,93818,2180.83,-0.65,4.06,7,1,1,False,False,False,False,False,True,False,False,False,False,False,False,False,False,True
21,48777,2423,1387,912,694032,159.35,3.78,9.68,3,3,3,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
7,20894,477,193,141,42441,492.89,-0.39,3.88,3,4,1,False,True,False,False,True,False,False,False,False,False,False,False,True,False,False
6,53119,6159,2300,1204,255248,213.16,-0.01,18.19,10,5,1,True,False,False,False,False,True,False,False,False,False,True,False,False,True,False
6,92447,4234,1240,974,319472,270.14,0.21,6.97,2,2,1,False,False,False,True,True,False,False,False,False,False,True,False,False,True,False
11,49248,1949,1026,499,286925,387.99,0.48,7.05,3,0,2,False,False,True,False,False,False,False,False,False,False,True,False,False,True,False
7,94671,9175,4410,2499,1766793,52.78,12.4,16.99,12,5,3,True,False,False,False,True,False,False,False,True,False,False,False,False,True,False
21,89990,3505,1793,1074,751800,259.5,1.7,7.08,10,6,3,True,False,False,False,False,False,True,False,False,False,True,False,False,False,True
8,92236,6138,1396,633,446898,417.98,0.69,8.85,10,6,2,True,False,False,False,True,False,False,False,False,False,False,False,False,True,False
10,85818,2392,1112,590,340430,328.28,0.76,4.77,10,0,3,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True
13,91560,10243,2457,1139,271082,236.57,0.01,15.11,10,2,2,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
8,56231,3442,1021,492,297168,499.85,0.21,8.81,2,1,1,False,False,False,False,True,False,False,False,True,False,False,False,True,False,False
9,48559,2682,766,326,149634,401.57,0.14,7.77,7,5,3,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
11,39008,1024,417,282,170610,208.64,1.9,4.42,2,6,3,False,False,False,True,False,True,False,False,True,False,False,False,False,True,False
16,85319,5490,3051,1666,982940,35.63,15.56,11.96,9,3,2,False,False,False,False,False,True,False,False,False,False,True,True,False,False,False
16,83312,7037,3321,2489,569981,37.95,5.03,15.42,4,2,2,False,True,False,False,True,False,False,False,True,False,False,False,False,True,False
22,67078,4522,1999,1516,591240,122.57,2.18,11.98,2,5,2,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True
14,60317,2337,924,356,86152,607.23,-0.6,6.0,9,2,1,False,False,False,False,False,False,False,True,True,False,False,True,False,False,False
10,20630,2351,767,456,153216,237.83,0.41,17.32,4,1,3,False,False,True,False,False,False,False,True,False,False,False,False,False,True,False
19,20872,2627,716,430,178450,578.21,-0.28,18.08,2,6,3,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
24,98542,13381,4936,1982,1393346,48.07,13.62,20.6,8,3,3,False,False,True,False,False,False,False,True,True,False,False,False,False,False,False
13,52848,3450,1531,1131,230724,123.84,0.65,11.57,4,3,1,False,True,False,False,False,True,False,False,True,False,False,False,False,True,False
13,46658,3641,1972,952,482664,112.75,3.5,14.07,8,0,2,True,False,False,False,False,False,True,False,False,False,True,True,False,False,False
19,46123,1253,514,336,206976,474.07,0.3,4.56,9,3,3,True,False,False,False,False,True,False,False,True,False,False,False,False,False,True
29,64268,8323,2092,854,533750,211.58,1.95,17.53,7,0,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False
9,57787,6946,3076,1897,1475866,113.15,5.88,20.63,7,5,3,False,True,False,False,False,False,False,True,True,False,False,False,False,False,False
12,29025,3970,1528,715,536965,165.11,3.55,21.41,10,5,1,False,False,False,True,False,True,False,False,False,False,False,False,False,False,True
10,30927,3232,1551,621,170775,428.9,-0.36,17.47,9,5,3,True,False,False,False,False,False,True,False,True,False,False,False,False,False,False
20,93254,13029,4712,2576,1463168,42.52,12.36,21.79,9,4,1,False,True,False,False,False,False,False,False,False,True,False,False,True,False,False
25,56016,3091,1486,1135,500535,201.94,1.18,10.2,12,5,2,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False
13,19220,1653,651,282,112518,859.57,-0.54,13.45,11,1,3,False,False,False,False,False,True,False,False,False,False,True,False,True,False,False
24,35278,3716,1618,730,182500,85.94,1.91,17.19,9,6,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
27,34854,3390,1406,686,216776,266.54,0.19,15.73,11,4,2,False,True,False,False,False,False,False,False,True,False,False,True,False,False,False
11,35580,5336,2493,814,280830,239.72,0.44,24.29,8,1,2,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True
22,91042,10498,4250,2279,1620369,48.41,13.69,18.7,1,1,3,False,False,True,False,True,False,False,False,False,False,False,True,False,False,False
17,61525,6343,1928,1119,447600,105.67,2.79,15.26,2,3,3,False,True,False,False,False,False,False,False,True,False,False,False,False,False,False
27,74488,4731,2727,1189,439930,126.21,1.93,11.61,11,5,1,False,True,False,False,False,True,False,False,False,False,False,False,True,False,False
23,25159,2909,877,580,240120,91.6,3.52,17.35,1,2,2,False,False,False,True,False,True,False,False,False,False,False,False,False,False,False
11,46772,6386,2227,700,298200,99.18,3.3,19.91,11,5,1,False,True,False,False,False,True,False,False,False,False,True,True,False,False,False
22,28876,1886,1050,417,126351,274.12,0.11,11.61,1,6,3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
16,83531,6629,2949,1207,743512,56.39,9.92,12.91,5,4,2,False,True,False,False,False,False,False,True,True,False,False,True,False,False,False
15,85396,9341,4162,2304,737280,120.88,1.65,18.51,5,3,2,False,False,False,True,False,True,False,False,False,False,True,True,False,False,False
9,27477,4033,1486,875,322000,167.57,1.2,23.27,1,0,2,False,False,True,False,False,False,True,False,False,False,True,False,False,False,False
13,80276,2108,784,377,195286,285.85,0.81,4.07,1,4,1,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False
28,11775,678,333,151,72782,1900.84,-0.75,9.87,11,4,3,False,False,False,True,False,False,True,False,True,False,False,False,False,False,True
14,94198,11282,6768,4987,3520822,53.98,12.08,24.46,7,3,1,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False
30,40717,1371,766,320,80320,408.68,-0.39,6.03,2,0,2,False,False,False,False,False,False,False,True,False,False,False,True,False,False,False
6,36090,3443,1378,1052,727984,119.82,4.78,16.27,12,4,2,False,False,False,True,False,False,False,True,True,False,False,False,False,True,False
14,67894,5119,1395,1097,482680,272.11,0.62,11.21,1,1,2,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False
5,11933,247,67,24,16944,9469.83,-0.93,2.83,12,6,1,True,False,False,False,False,False,True,False,False,True,False,False,True,False,False
12,57286,3832,1225,694,525358,144.47,4.24,10.04,1,0,3,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False
8,20748,1524,890,672,321216,210.07,1.28,14.87,2,5,2,False,True,False,False,False,False,False,True,False,False,True,True,False,False,False
10,33973,1434,825,387,182664,464.13,0.02,7.79,11,6,1,False,False,True,False,False,True,False,False,True,False,False,False,False,True,False
30,85229,3739,888,406,312214,646.45,0.19,5.91,3,5,1,False,True,False,False,False,False,False,False,True,False,False,False,True,False,False
28,55784,1715,552,401,119097,702.72,-0.58,4.78,3,6,2,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False
17,93707,6645,1491,901,220745,224.2,0.09,9.64,12,4,2,False,False,False,True,False,True,False,False,False,True,False,False,False,False,False
26,18590,913,242,164,118408,1813.02,-0.6,7.1,1,4,3,True,False,False,False,False,False,False,True,False,True,False,False,False,False,True
15,65165,8972,4626,2168,936576,28.7,14.05,24.19,10,2,2,True,False,False,False,False,False,False,True,False,True,False,True,False,False,False
22,19401,2469,596,368,263856,424.18,0.69,17.69,9,4,3,False,False,False,False,False,False,False,True,False,True,False,False,False,False,False
17,15248,2184,933,315,217665,809.37,-0.15,22.51,10,5,3,False,False,False,False,False,True,False,False,True,False,False,False,False,False,True
11,14003,1008,524,324,244296,654.25,0.15,13.25,3,4,3,True,False,False,False,True,False,False,False,False,False,True,True,False,False,False
13,51751,7300,4116,1982,903792,33.99,12.42,25.89,4,3,1,True,False,False,False,True,False,False,False,False,False,True,False,False,True,False
5,83712,6057,3113,1943,823832,37.41,10.33,13.28,10,0,3,True,False,False,False,False,False,False,False,False,True,False,True,False,False,False
18,75593,11146,6267,3681,1825776,20.14,23.63,27.9,5,6,2,False,False,True,False,False,False,False,True,False,True,False,False,True,False,False
